id,id_client,id_product,qtd,total,sale_date,cambio
5674,3,111,6,24425.45,2024-09-21,5.4775
5675,29,62,3,306666.0,2024-07-18,5.5426
5676,10,36,8,180811.0,2024-11-21,5.8173
5677,14,2,15,199473.4,2023-06-06,4.9292
5678,32,146,5,2356.0,2023-05-29,4.9954
5679,44,148,15,68193.85,2023-11-09,4.9007
5680,41,38,1,26461.0,2023-05-27,5.0114
5681,1,1,8,251731.0,2024-11-06,5.7648
5682,47,134,9,42458.0,2023-09-26,4.9717
5683,45,40,10,141840.0,2023-04-16,4.9455
5684,36,143,12,50575.15,2024-10-05,5.4686
5685,16,32,8,95019.0,2023-11-02,5.0194
5686,17,87,2,133720.0,2023-06-02,4.9558
5687,13,107,7,10594.0,2023-07-04,4.8056
5688,33,49,2,25201.6,2023-08-05,4.8609
5689,11,136,9,17762.0,2024-04-05,5.052
5690,40,101,10,4634.0,2024-04-23,5.1626
5691,38,34,7,32701.85,2023-11-28,4.8867
5692,9,47,13,79598.0,2023-03-28,5.1733
5693,49,69,5,215008.75,2024-10-28,5.6988
5694,12,7,10,185428.6,2024-02-08,4.9804
5695,1,91,7,944202.0,2023-02-28,5.2078
5696,28,85,3,109949.2,2023-11-16,4.8575
5697,49,44,15,153997.85,2023-10-09,5.1666
5699,44,138,4,15895.4,2024-04-18,5.2512
5700,20,33,5,33579.0,2023-01-22,5.1986
5701,48,54,15,1731870.9,2023-04-11,5.0128
5702,47,36,11,236184.25,2023-12-26,4.8368
5703,8,127,1,1471.55,2023-05-17,4.9513
5704,22,51,6,384954.0,2023-05-22,4.968
5705,10,144,3,6309.9,2024-01-13,4.8543
5706,29,79,7,439876.6,2023-01-12,5.14
5707,44,118,11,47466.0,2024-06-29,5.5589
5708,28,79,9,565555.9,2024-03-16,4.9937
5709,30,135,5,7811.85,2024-08-11,5.5115
5710,18,42,7,41950.0,2023-09-29,5.0076
5711,6,20,6,185001.0,2024-02-04,4.9471
5712,13,78,8,974092.0,2023-09-17,4.8689
5713,46,27,2,33023.0,2023-09-25,4.9606
5714,48,106,5,21924.0,2024-04-30,5.1718
5715,13,67,4,325998.2,2023-07-10,4.8735
5716,43,5,7,157398.85,2024-08-10,5.5115
5717,36,149,11,12160.0,2023-07-17,4.8302
5718,13,47,14,81434.95,2023-02-23,5.133
5719,22,120,10,29682.75,2024-08-12,5.4911
5720,6,38,11,276519.35,2024-09-19,5.4189
5721,8,66,6,71658.5,2023-01-17,5.1203
5722,36,78,13,1582900.0,2023-03-10,5.1822
5723,18,63,6,839746.0,2023-03-22,5.2648
5724,11,28,14,199620.0,2023-10-10,5.0862
5725,40,46,10,47346.1,2023-11-28,4.8867
5726,10,140,14,41689.8,2024-05-30,5.1972
5727,41,126,9,22889.3,2023-08-28,4.8938
5728,5,10,10,304313.5,2024-09-19,5.4189
5729,34,135,2,3124.55,2023-07-16,4.7957
5730,29,121,6,22166.0,2023-07-27,4.7202
5731,22,17,13,173378.8,2024-01-22,4.949
5732,32,33,13,87305.0,2024-04-23,5.1626
5733,10,103,7,11897.8,2023-03-23,5.2632
5734,22,101,7,3244.0,2024-11-22,5.8124
5735,37,25,13,149761.8,2023-05-12,4.9234
5736,15,100,14,1391182.85,2024-07-17,5.467
5737,29,126,2,5086.3,2024-11-05,5.7846
5738,13,148,1,4786.0,2024-08-20,5.4547
5739,49,108,6,20073.0,2024-04-01,5.0532
5740,7,146,12,5952.0,2024-11-27,5.8291
5741,46,79,12,754073.9,2023-12-23,4.8619
5742,26,135,14,23023.0,2023-05-26,5.0114
5743,16,61,6,168112.0,2023-11-08,4.8855
5744,12,29,2,73021.0,2024-08-24,5.5263
5745,33,51,15,962385.0,2024-07-19,5.5543
5746,13,131,1,915.8,2023-01-22,5.1986
5747,48,116,1,2576.0,2024-04-10,5.0654
5748,17,70,15,489564.45,2023-09-04,4.9176
5749,34,40,3,40424.4,2024-08-25,5.5263
5750,48,122,8,10580.0,2023-02-09,5.2315
5751,49,116,7,17127.55,2024-06-08,5.2802
5752,29,122,9,11902.0,2023-07-07,4.8799
5753,21,113,7,30765.0,2024-06-25,5.429
5754,14,52,10,137041.0,2024-09-13,5.5717
5755,14,16,9,256551.3,2024-03-11,4.9777
5756,31,96,3,211863.0,2023-08-02,4.8083
5757,26,30,10,306355.05,2023-01-26,5.0951
5758,40,105,15,4643.0,2023-02-26,5.1791
5759,2,26,15,246285.6,2024-11-20,5.7743
5760,33,84,3,123758.4,2024-07-27,5.6465
5761,24,86,11,977316.3,2023-02-06,5.1763
5762,18,15,13,344562.15,2024-11-08,5.7648
5763,20,22,4,157811.0,2023-04-09,5.0683
5764,23,133,13,24605.0,2023-10-14,5.0625
5765,10,124,12,45239.0,2024-11-19,5.7743
5766,4,48,11,162100.0,2024-03-05,4.9488
5767,15,145,10,43499.0,2024-04-24,5.1592
5768,49,111,4,16283.95,2023-07-20,4.7888
5769,36,52,14,191857.0,2023-11-25,4.8927
5770,16,92,13,1097347.85,2024-10-08,5.5197
5771,20,14,15,537166.0,2023-09-20,4.8487
5772,10,73,14,1904027.05,2023-03-06,5.197
5773,32,97,8,1028546.95,2024-02-28,4.9557
5774,32,13,9,69724.0,2024-11-18,5.7603
5775,16,39,8,237063.0,2023-01-03,5.3759
5776,23,31,14,110165.8,2023-07-09,4.8799
5777,21,77,3,127408.3,2023-07-12,4.8058
5778,18,107,8,11501.65,2023-04-18,4.9678
5779,6,118,2,8198.5,2023-01-23,5.1922
5780,33,148,6,28713.0,2023-05-19,4.9858
5781,47,54,12,1458418.0,2024-11-27,5.8291
5782,31,109,13,7690.25,2023-02-26,5.1791
5783,27,97,1,135335.0,2024-08-06,5.6528
5784,4,128,1,4418.45,2023-03-20,5.2467
5785,6,65,11,267078.25,2024-05-12,5.1464
5786,13,25,9,109138.0,2024-11-19,5.7743
5787,10,102,15,12480.0,2023-06-09,4.8922
5788,28,115,12,9468.65,2024-02-07,4.9608
5789,40,123,9,24994.0,2023-05-05,4.9696
5790,30,21,7,58084.9,2024-01-07,4.8899
5791,20,14,14,476287.25,2023-04-01,5.0804
5792,11,121,9,33248.0,2024-06-17,5.413
5793,24,76,5,740991.0,2023-04-21,5.0497
5794,25,38,6,150828.65,2024-10-03,5.485
5795,12,51,2,128318.0,2023-03-10,5.1822
5796,4,4,4,12851.6,2023-09-25,4.9606
5797,25,129,14,45727.0,2023-01-21,5.1986
5798,9,82,3,147156.9,2023-04-18,4.9678
5799,4,11,6,217391.0,2024-03-12,4.9813
5800,28,90,11,870071.0,2024-12-14,6.04
5801,19,144,6,13285.0,2023-10-06,5.1918
5802,10,142,5,3925.4,2023-04-06,5.0683
5803,48,127,3,4648.0,2024-02-12,4.9717
5804,1,64,4,423720.9,2023-03-31,5.0804
5805,26,149,13,14370.65,2023-06-20,4.793
5806,27,58,8,870597.0,2024-05-23,5.1443
5807,7,53,10,536750.0,2023-08-19,4.9724
5808,23,57,3,338553.4,2023-08-15,4.9812
5809,15,112,4,8287.8,2024-12-10,6.0529
5810,44,67,10,814995.5,2023-10-13,5.0625
5811,3,56,5,214944.0,2024-06-22,5.4416
5812,4,49,7,88207.5,2023-11-29,4.8933
5813,8,122,1,1255.9,2024-12-23,6.1612
5814,35,94,5,193566.3,2023-03-10,5.1822
5815,19,53,15,764868.75,2024-03-18,5.0124
5816,41,5,8,189352.0,2023-10-05,5.1713
5817,44,58,4,435298.0,2024-02-12,4.9717
5818,23,50,5,56380.0,2023-09-11,4.9366
5819,27,6,3,35461.0,2024-09-11,5.6387
5820,48,103,2,3399.1,2023-07-25,4.7496
5821,1,107,12,18161.0,2024-10-05,5.4686
5822,9,59,9,745270.25,2024-10-11,5.6263
5823,37,106,2,8770.0,2024-11-28,5.9871
5824,17,27,9,141172.85,2023-04-22,5.0497
5825,15,84,5,206263.05,2024-04-10,5.0654
5826,33,4,8,27055.0,2023-11-18,4.8849
5827,28,86,7,621928.9,2024-03-29,4.9962
5828,15,146,12,5654.4,2024-05-01,5.1718
5829,12,36,9,203413.0,2024-03-28,4.9962
5830,18,131,10,9636.0,2023-04-25,5.0613
5831,17,51,8,513272.0,2023-08-09,4.9015
5832,7,2,15,199473.4,2024-04-28,5.1184
5833,16,45,13,122310.6,2024-08-18,5.4632
5834,45,72,10,996646.0,2023-02-23,5.133
5835,15,23,3,33536.0,2024-03-07,4.9364
5836,5,99,13,1324743.65,2024-09-09,5.6097
5837,40,7,12,222513.75,2023-10-30,5.0074
5838,45,49,8,106114.0,2023-10-12,5.0496
5839,24,135,11,17185.5,2023-03-16,5.2892
5840,12,53,7,356938.75,2024-11-07,5.6624
5841,15,104,10,35273.5,2023-04-09,5.0683
5842,24,125,4,12927.6,2024-05-26,5.1508
5843,17,138,10,39738.5,2023-10-06,5.1918
5844,41,33,15,95700.15,2024-12-27,6.1991
5845,30,101,15,6951.0,2024-03-27,4.9856
5846,6,93,7,703339.0,2023-11-07,4.867
5847,17,94,2,81502.0,2024-06-08,5.2802
5848,7,11,5,172102.0,2023-02-16,5.2432
5849,15,3,4,34292.15,2024-12-11,6.032
5850,39,26,1,17283.0,2023-04-08,5.0683
5851,23,28,15,203184.1,2024-07-20,5.5543
5852,6,1,2,62932.75,2023-01-16,5.1115
5853,14,135,13,21379.0,2023-11-20,4.8723
5854,5,73,11,1496021.05,2024-11-16,5.7885
5855,19,50,5,53561.0,2024-08-02,5.7366
5856,37,46,13,64789.0,2024-01-19,4.9223
5857,15,139,13,18523.0,2023-09-21,4.9229
5858,9,17,2,26674.1,2024-04-22,5.2043
5859,36,85,13,501523.0,2024-07-23,5.5807
5860,16,44,3,32421.0,2023-03-04,5.2037
5861,45,131,14,12815.5,2023-02-21,5.2012
5862,6,132,14,21882.0,2023-05-14,4.9234
5863,29,4,14,44978.7,2023-12-11,4.944
5864,28,129,15,48993.0,2023-09-19,4.8575
5865,28,37,13,74936.0,2024-03-27,4.9856
5866,23,31,8,62951.75,2024-09-22,5.4775
5867,4,76,1,148198.0,2024-11-04,5.7898
5869,19,142,6,4710.1,2024-05-19,5.1157
5870,42,127,5,7359.65,2024-07-27,5.6465
5871,22,86,2,177693.7,2024-08-28,5.5315
5872,5,7,5,92714.3,2023-10-21,5.0528
5873,9,71,9,1112988.65,2024-01-03,4.9212
5874,19,49,5,63004.95,2023-12-17,4.9397
5875,14,114,3,2278.1,2024-01-08,4.885
5876,7,40,2,28368.0,2024-01-15,4.8765
5877,21,96,9,603808.6,2024-07-02,5.6677
5878,22,129,8,26130.0,2023-12-14,4.8912
5879,31,117,13,53339.0,2023-09-25,4.9606
5880,14,28,6,81273.45,2024-06-15,5.363
5881,9,32,11,137527.0,2023-12-07,4.8949
5882,12,137,15,50782.0,2024-03-06,4.9398
5883,15,103,10,16997.4,2024-06-25,5.429
5884,16,100,4,397480.95,2024-11-30,6.0535
5885,9,123,3,7914.45,2023-10-12,5.0496
5886,4,19,1,15610.4,2024-08-26,5.4921
5887,31,68,7,444866.0,2024-08-24,5.5263
5888,44,44,10,108068.0,2024-12-28,6.1991
5889,34,142,11,9091.0,2023-03-10,5.1822
5890,43,42,6,34159.15,2024-12-05,5.9849
5891,13,147,13,37421.45,2024-10-13,5.6263
5892,15,25,9,103681.1,2024-01-16,4.9038
5893,15,113,7,30765.0,2024-10-27,5.6969
5894,17,91,14,1793983.8,2024-08-29,5.6358
5895,18,132,5,7815.0,2023-08-02,4.8083
5896,35,131,8,7709.0,2023-03-01,5.207
5897,42,34,11,54093.0,2024-09-06,5.5702
5898,49,21,3,26204.0,2023-04-06,5.0683
5899,8,69,7,316855.0,2023-09-25,4.9606
5900,26,31,8,66265.0,2024-01-01,4.8413
5902,43,116,2,4893.45,2023-05-19,4.9858
5903,36,67,12,1029469.0,2023-12-13,4.958
5904,39,141,2,9564.0,2024-08-07,5.6093
5905,34,85,8,293198.5,2024-01-11,4.8794
5906,3,85,9,329847.6,2023-06-28,4.8563
5907,7,29,10,346847.85,2023-05-10,4.9547
5908,43,140,13,38712.5,2023-11-22,4.8968
5909,7,103,10,17892.0,2023-02-02,4.9901
5910,13,22,5,187400.8,2024-02-26,4.9819
5911,35,138,12,47687.15,2024-01-16,4.9038
5912,42,136,15,28121.9,2023-03-14,5.2362
5913,8,31,6,47214.05,2024-04-16,5.2635
5914,36,98,8,603144.55,2024-03-21,4.9807
5915,18,130,1,4144.0,2023-05-12,4.9234
5916,43,56,8,343910.0,2023-11-07,4.867
5917,26,108,3,9535.15,2024-08-19,5.4237
5918,40,96,3,211863.0,2023-05-18,4.9647
5919,36,50,11,117834.2,2023-10-31,5.0575
5920,29,45,5,47043.05,2024-08-25,5.5263
5921,25,71,10,1236653.95,2024-04-20,5.2269
5922,28,118,2,8198.5,2024-04-25,5.1679
5923,12,72,6,568088.6,2024-08-07,5.6093
5924,33,45,2,19807.0,2023-12-24,4.8619
5925,4,50,9,101484.0,2024-10-05,5.4686
5926,6,45,11,108941.0,2024-06-13,5.3974
5927,7,24,6,139393.0,2024-01-19,4.9223
5928,27,94,2,81502.0,2023-09-09,4.9835
5929,28,13,6,44158.85,2024-07-20,5.5543
5930,42,19,5,78053.9,2023-06-30,4.8192
5931,17,144,11,24356.0,2023-11-16,4.8575
5932,34,82,11,567974.0,2024-05-16,5.127
5933,13,67,12,1029469.0,2024-11-11,5.798
5934,22,11,11,378623.45,2023-02-26,5.1791
5935,15,59,11,910886.6,2023-01-17,5.1203
5936,14,93,14,1336344.1,2024-02-08,4.9804
5937,39,148,1,4786.0,2023-03-11,5.1822
5938,37,81,11,1276451.35,2023-01-04,5.4459
5939,35,92,10,888541.0,2023-03-02,5.208
5940,7,47,2,12246.0,2023-09-04,4.9176
5941,35,48,6,83997.1,2024-03-04,4.9475
5942,15,121,11,40637.0,2023-04-06,5.0683
5943,32,17,5,70194.0,2024-05-25,5.1508
5944,18,22,9,355076.0,2023-04-20,5.0497
5945,12,135,10,16445.0,2024-04-16,5.2635
5946,42,56,10,408393.6,2023-05-16,4.9122
5947,40,56,12,515865.0,2023-02-03,5.103
5948,9,90,1,75142.15,2024-08-14,5.4502
5949,37,85,5,183249.3,2023-10-25,4.9981
5950,42,20,12,370001.0,2023-08-11,4.8918
5951,7,50,14,149970.8,2024-08-15,5.4651
5952,8,72,9,896982.0,2024-08-06,5.6528
5953,37,72,7,662769.4,2023-01-18,5.0909
5954,15,148,1,4546.7,2023-05-17,4.9513
5955,1,82,14,686733.15,2024-07-11,5.41
5956,40,111,15,64278.0,2023-11-15,4.8682
5957,2,129,4,13065.0,2024-06-22,5.4416
5958,31,27,5,78429.15,2023-06-20,4.793
5959,17,38,12,317534.0,2023-10-09,5.1666
5960,30,75,7,229379.0,2023-06-13,4.8533
5961,6,81,8,977188.0,2023-10-17,5.0384
5962,46,27,15,247672.0,2023-11-21,4.8806
5963,49,7,7,136631.0,2024-09-19,5.4189
5964,24,10,5,160165.0,2023-08-10,4.8518
5965,33,79,4,264587.0,2024-11-06,5.7648
5966,32,74,13,1125261.0,2023-05-18,4.9647
5967,49,94,2,81502.0,2023-08-30,4.8653
5968,33,87,12,762203.05,2024-12-14,6.04
5969,9,70,9,309199.0,2024-01-09,4.8937
5970,16,90,13,976851.75,2023-06-30,4.8192
5971,45,85,1,36650.05,2024-04-23,5.1626
5972,39,53,9,483075.0,2023-10-12,5.0496
5973,40,129,11,34131.6,2024-06-03,5.2373
5974,36,69,11,473019.25,2024-02-09,4.9717
5975,13,112,5,10359.75,2023-04-29,5.0007
5976,8,62,5,485554.5,2024-04-28,5.1184
5977,27,108,15,47673.85,2024-06-05,5.2841
5978,20,143,3,13309.0,2023-07-09,4.8799
5979,22,10,8,256264.0,2024-05-05,5.0668
5980,14,132,3,4454.55,2023-06-28,4.8563
5981,42,6,2,23640.0,2023-11-26,4.8927
5982,39,85,12,439796.8,2024-09-02,5.623
5983,33,72,4,378726.05,2024-10-22,5.6958
5984,5,139,6,8121.55,2023-06-08,4.9119
5985,45,110,6,14224.35,2023-04-21,5.0497
5986,38,42,14,79705.0,2024-07-02,5.6677
5987,24,34,10,49175.0,2024-06-11,5.3524
5988,48,2,8,106385.75,2024-07-28,5.6465
5989,6,139,8,10829.05,2024-11-03,5.8073
5990,23,138,4,15895.4,2024-10-10,5.5819
5992,42,36,3,67804.0,2023-04-11,5.0128
5993,9,73,5,715800.0,2024-09-01,5.6562
5994,38,30,12,367625.3,2024-05-16,5.127
5995,34,58,5,544123.0,2023-07-16,4.7957
5996,44,32,11,130650.65,2024-11-21,5.8173
5997,17,30,4,128991.0,2023-04-30,5.0007
5998,36,115,9,7475.0,2024-09-02,5.623
5999,15,70,4,137422.0,2023-11-25,4.8927
6000,5,49,2,25201.6,2024-03-17,4.9937
6001,15,6,13,145979.85,2023-09-26,4.9717
6002,13,79,1,66147.0,2024-09-17,5.501
6003,44,73,13,1861079.0,2023-02-11,5.2526
6004,8,103,12,21470.0,2024-05-24,5.1508
6005,22,149,12,13264.85,2023-10-02,5.0679
6006,45,4,6,19276.45,2024-02-10,4.9717
6007,26,6,11,123520.9,2023-09-03,4.9318
6008,12,107,10,14377.3,2024-03-27,4.9856
6009,36,89,9,708102.0,2024-05-05,5.0668
6010,27,136,1,1875.3,2023-06-06,4.9292
6011,19,72,12,1195976.0,2023-10-17,5.0384
6012,27,44,4,41065.65,2024-05-19,5.1157
6013,19,13,3,22078.95,2024-06-23,5.4416
6014,26,142,10,8264.0,2023-01-05,5.4026
6015,9,134,3,14153.0,2023-08-24,4.8748
6016,18,117,13,53339.0,2023-03-03,5.2037
6017,45,48,6,83997.1,2023-12-26,4.8368
6018,16,85,15,578680.0,2023-07-14,4.7957
6019,26,72,7,697652.0,2024-05-15,5.1423
6020,7,79,11,691234.25,2023-10-29,4.948
6021,46,135,10,16445.0,2024-03-31,4.9962
6022,22,119,2,6512.0,2023-04-10,5.0834
6023,27,47,11,67353.0,2024-01-28,4.9125
6024,33,103,1,1789.0,2023-10-20,5.0528
6025,48,143,4,16858.7,2023-11-01,5.0194
6026,7,77,13,552102.95,2024-08-12,5.4911
6027,23,129,15,46543.35,2023-10-27,4.948
6028,34,39,4,118531.0,2024-10-15,5.6378
6029,34,104,10,37130.0,2024-03-31,4.9962
6030,25,18,13,345442.0,2023-01-26,5.0951
6031,42,78,13,1503755.0,2024-10-24,5.7087
6032,21,25,14,161281.5,2024-04-01,5.0532
6033,5,78,2,231346.85,2024-02-03,4.9471
6034,27,122,3,3768.65,2023-05-07,4.9696
6035,46,67,5,407497.75,2024-10-23,5.7149
6036,29,136,4,7499.3,2024-11-12,5.7694
6037,39,71,10,1236653.95,2024-11-23,5.8124
6038,6,71,11,1360319.25,2024-07-24,5.6346
6039,32,118,6,24596.45,2024-08-19,5.4237
6040,16,69,1,43001.75,2023-02-09,5.2315
6041,35,46,4,18938.25,2023-05-20,4.9858
6042,30,113,13,57134.0,2023-04-03,5.0637
6043,35,80,10,1227626.1,2023-08-10,4.8518
6044,15,148,9,40916.5,2023-12-24,4.8619
6045,14,132,8,12504.0,2024-08-11,5.5115
6046,16,94,12,489010.0,2023-05-23,4.9674
6047,31,58,4,435298.0,2024-08-09,5.5115
6049,15,43,10,333420.55,2024-10-27,5.6969
6050,35,5,1,23669.0,2024-10-31,5.7779
6051,19,86,5,467616.0,2023-08-06,4.8609
6052,25,31,11,91114.0,2023-01-13,5.1146
6053,2,24,2,46464.0,2024-01-28,4.9125
6054,37,140,10,31346.0,2024-12-29,6.1991
6055,25,148,1,4546.7,2024-11-13,5.7713
6056,1,65,10,255577.0,2024-07-06,5.497
6057,36,3,13,111448.3,2024-11-24,5.8124
6058,9,108,13,43492.0,2023-04-19,5.0467
6059,30,82,7,343366.1,2023-02-24,5.1791
6060,25,39,6,177797.0,2024-02-11,4.9717
6061,43,133,2,3595.75,2023-04-19,5.0467
6062,48,94,12,489010.0,2023-09-17,4.8689
6063,24,104,9,31746.15,2024-12-29,6.1991
6064,29,47,15,87251.8,2024-02-12,4.9717
6065,17,85,13,501523.0,2024-10-31,5.7779
6066,38,139,12,16244.05,2023-08-15,4.9812
6067,27,4,8,25702.25,2023-06-20,4.793
6068,5,62,4,388443.6,2023-11-25,4.8927
6069,43,134,15,70764.0,2023-06-29,4.8584
6070,17,144,6,12620.75,2024-04-07,5.052
6071,48,54,15,1823022.0,2024-10-13,5.6263
6072,45,87,11,698686.05,2023-10-05,5.1713
6073,1,28,13,176092.95,2023-03-30,5.1254
6074,42,114,9,6834.3,2023-06-21,4.7795
6075,42,29,5,182552.0,2023-09-30,5.0076
6076,9,148,12,54555.65,2024-06-27,5.5229
6077,19,66,13,155259.45,2023-06-24,4.7799
6078,33,142,9,7066.1,2024-12-03,6.0707
6079,6,147,12,34542.95,2024-11-19,5.7743
6080,34,104,1,3713.0,2024-03-13,4.9803
6081,3,4,4,12851.6,2023-04-25,5.0613
6082,25,8,11,52084.7,2024-07-04,5.4839
6083,33,11,12,413043.85,2024-06-19,5.4647
6084,20,95,14,977313.0,2023-10-13,5.0625
6085,30,136,15,28121.9,2024-01-12,4.8543
6086,8,44,11,118875.0,2023-11-09,4.9007
6087,39,83,5,640318.05,2023-12-12,4.9476
6088,38,145,9,39149.0,2024-11-21,5.8173
6089,15,79,10,661468.0,2023-05-27,5.0114
6090,48,107,3,4540.0,2024-11-01,5.8073
6092,40,37,15,91016.0,2024-01-23,4.9715
6093,6,64,10,1115056.0,2023-02-01,5.0721
6094,30,76,3,444595.0,2024-01-30,4.9638
6095,6,100,11,1093072.85,2023-02-28,5.2078
6096,19,121,10,36943.0,2023-03-28,5.1733
6097,39,11,15,543479.0,2024-10-11,5.6263
6098,44,119,14,45581.0,2024-10-29,5.714
6099,10,59,5,435831.0,2024-03-15,4.9937
6100,10,69,11,497915.0,2024-03-13,4.9803
6101,9,49,10,126009.9,2024-01-05,4.8899
6102,4,137,3,9648.2,2023-03-07,5.1901
6103,31,142,11,9091.0,2024-11-06,5.7648
6104,39,63,2,279915.0,2023-07-15,4.7957
6105,24,130,6,24865.0,2023-09-30,5.0076
6106,14,35,10,104552.25,2024-02-18,4.9761
6108,34,13,14,103036.05,2024-05-31,5.2416
6109,2,12,14,38167.0,2024-02-13,4.9717
6110,20,125,6,20412.0,2024-01-18,4.9403
6111,28,101,12,5282.95,2023-07-08,4.8799
6112,43,92,9,759702.65,2024-02-17,4.9761
6113,48,45,10,94085.15,2024-04-02,5.0476
6114,41,19,2,31221.75,2024-09-23,5.5446
6115,23,10,14,426039.85,2024-10-31,5.7779
6116,8,113,6,25051.5,2023-12-10,4.9158
6117,18,104,10,35273.5,2023-09-05,4.9705
6118,23,97,5,676675.0,2024-10-06,5.4686
6119,16,116,13,33482.0,2023-08-09,4.9015
6120,27,22,3,118359.0,2023-01-11,5.202
6121,13,56,8,326714.5,2023-11-30,4.9355
6122,26,22,5,187400.8,2023-10-15,5.0625
6123,20,92,6,506468.75,2024-02-10,4.9717
6124,40,88,3,145009.0,2023-09-29,5.0076
6125,11,1,1,31466.85,2024-04-28,5.1184
6126,43,54,9,1039122.35,2023-08-24,4.8748
6127,34,44,9,97262.0,2024-12-04,6.0581
6128,17,70,12,391651.75,2023-07-25,4.7496
6129,46,105,15,4643.0,2024-05-06,5.0727
6130,49,57,1,112851.45,2024-11-29,6.0535
6131,49,29,13,474634.0,2023-10-31,5.0575
6132,32,125,12,40825.0,2023-07-28,4.7253
6133,14,101,13,6024.0,2024-12-15,6.04
6134,6,111,14,59993.0,2023-04-15,4.9455
6135,39,6,3,35461.0,2024-04-17,5.2469
6136,48,65,4,97119.45,2024-10-19,5.6672
6137,21,124,11,39395.55,2023-11-28,4.8867
6138,20,12,7,18128.85,2023-06-24,4.7799
6139,11,86,7,621928.9,2023-01-29,5.0767
6140,38,74,10,822306.7,2024-05-24,5.1508
6141,1,56,2,81679.1,2024-12-31,6.1923
6142,44,13,10,73597.45,2023-11-01,5.0194
6143,32,98,9,714250.0,2023-11-09,4.9007
6144,14,18,15,398587.0,2024-11-24,5.8124
6145,46,52,11,143207.75,2024-10-19,5.6672
6146,36,80,14,1809134.0,2024-11-20,5.7743
6147,23,72,6,568088.6,2023-09-21,4.9229
6148,42,69,11,497915.0,2023-05-21,4.9858
6149,1,64,8,847441.8,2023-07-18,4.804
6150,11,147,14,42421.0,2024-06-14,5.363
6151,25,105,7,2167.0,2024-05-17,5.1157
6152,41,15,7,195298.0,2024-12-26,6.1656
6153,25,98,11,829323.4,2023-11-10,4.9219
6154,28,25,3,36379.0,2024-04-06,5.052
6155,33,26,14,241965.0,2024-06-12,5.3891
6156,33,109,6,3549.2,2023-01-13,5.1146
6157,11,70,4,137422.0,2023-01-26,5.0951
6158,40,12,6,16357.0,2023-06-13,4.8533
6160,18,86,2,187046.0,2023-08-05,4.8609
6161,11,28,1,14259.0,2024-08-25,5.5263
6162,42,119,9,29302.0,2024-02-20,4.9408
6163,39,10,10,320330.0,2024-11-16,5.7885
6164,4,68,15,1003457.0,2023-01-21,5.1986
6165,25,54,11,1336883.0,2023-11-12,4.9219
6166,11,29,7,242793.4,2024-06-05,5.2841
6167,15,108,7,22248.05,2024-09-11,5.6387
6168,3,132,13,20319.0,2023-10-06,5.1918
6169,47,30,10,306355.05,2024-08-09,5.5115
6170,23,56,4,163357.25,2024-07-24,5.6346
6171,23,150,1,1646.0,2023-05-06,4.9696
6172,37,75,5,163842.0,2023-10-17,5.0384
6173,49,45,4,39615.0,2023-01-11,5.202
6175,36,50,13,146588.0,2023-02-01,5.0721
6176,48,132,6,8909.1,2023-09-17,4.8689
6177,24,59,10,871661.0,2024-06-18,5.4074
6178,47,98,15,1190417.0,2023-03-08,5.1387
6179,9,127,3,4415.6,2024-03-09,4.9751
6180,42,53,12,644100.0,2023-07-27,4.7202
6181,31,11,12,434783.0,2024-08-10,5.5115
6182,9,45,7,65859.7,2024-11-20,5.7743
6183,10,69,9,407385.0,2024-10-04,5.4686
6184,13,11,4,137681.6,2024-02-01,4.935
6185,10,39,2,56302.7,2024-08-13,5.4875
6186,38,58,12,1240600.25,2024-02-20,4.9408
6187,46,47,4,24492.0,2024-10-16,5.6749
6188,34,133,10,18927.0,2023-10-29,4.948
6189,30,147,11,31664.45,2023-08-08,4.9217
6190,21,37,7,40350.3,2023-06-21,4.7795
6191,16,105,8,2476.0,2023-02-15,5.2243
6192,36,66,6,75430.0,2024-08-05,5.7646
6193,27,22,9,337322.2,2023-02-05,5.103
6194,37,143,11,48801.0,2023-05-27,5.0114
6195,1,44,9,92398.9,2024-12-17,6.1685
6196,47,52,15,195283.9,2024-04-10,5.0654
6197,3,15,2,53010.0,2023-07-25,4.7496
6198,5,73,10,1360019.05,2023-04-06,5.0683
6199,24,76,3,422365.25,2024-01-14,4.8543
6200,38,28,2,27091.15,2023-10-14,5.0625
6201,35,71,15,1854980.45,2024-07-28,5.6465
6202,14,93,10,954531.5,2024-07-23,5.5807
6203,43,130,2,7873.6,2023-06-11,4.8922
6204,27,56,8,326714.5,2024-06-07,5.2802
6205,41,81,11,1276451.35,2023-02-26,5.1791
6206,36,117,9,35080.65,2024-01-26,4.9125
6207,30,120,5,15622.0,2023-01-08,5.2855
6208,34,21,1,8735.0,2024-04-19,5.2269
6209,12,81,8,928328.6,2024-06-13,5.3974
6210,2,84,2,86848.0,2024-04-23,5.1626
6211,6,48,7,97996.3,2023-01-13,5.1146
6212,47,51,14,853314.7,2023-08-01,4.7752
6213,25,81,7,812287.05,2023-07-16,4.7957
6214,11,115,9,7475.0,2023-04-03,5.0637
6215,23,145,4,16529.05,2024-10-15,5.6378
6216,18,18,3,79717.0,2024-11-27,5.8291
6217,12,76,5,703941.45,2024-11-05,5.7846
6218,41,33,12,80589.0,2024-05-07,5.061
6219,39,128,12,53018.55,2024-01-24,4.9192
6220,7,103,11,18696.95,2024-01-10,4.8901
